VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Goat_C.wav,2,2,SIMILAR,C,,,1,0,0.92216,0,41,41,41,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,2,3,NEW,C,,,2,1,0.90562,0,42,42,42,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Duck_B.wav,2,2,SIMILAR,C,,,1,0,0.31414,0,43,43,43,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,1,1,OLD,C,,,2,0,0.96243,0,44,44,44,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Dog_H.wav,2,3,NEW,C,,,2,1,0.52453,0,45,45,45,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Camera.wav,1,1,OLD,C,,,1,1,0.48927,0,46,46,46,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Laugh_D.wav,2,2,SIMILAR,C,,,2,1,1.396665,0,47,47,47,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,2,3,NEW,C,,,2,1,0.540935,0,48,48,48,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cow.wav,1,1,OLD,C,,,1,1,0.26755,0,49,49,49,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Donkey.wav,2,3,NEW,C,,,2,1,1.06798,0,50,50,50,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Coin_E.wav,2,2,SIMILAR,C,,,1,0,9.98135,0,51,51,51,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Buzz.wav,2,3,NEW,C,,,2,1,2.981615,0,52,52,52,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,1,1,OLD,C,,,2,0,1.701705,0,53,53,53,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,2,3,NEW,C,,,2,1,5.22073,0,54,54,54,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,1,1,OLD,C,,,2,0,6.631845,0,55,55,55,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Whistle_C.wav,2,2,SIMILAR,C,,,2,1,0.421665,0,56,56,56,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Faucet_A.wav,2,3,NEW,C,,,2,1,1.35764,0,57,57,57,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Pour_C.wav,2,2,SIMILAR,C,,,2,1,4.86769,0,58,58,58,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Crow_B.wav,2,3,NEW,C,,,2,1,1.129285,0,59,59,59,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,2,3,NEW,C,,,2,1,0.776305,0,60,60,60,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,1,1,OLD,C,,,2,0,0.349995,0,61,61,61,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,1,1,OLD,C,,,1,1,0.108755,0,62,62,62,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Elephant_C.wav,2,3,NEW,C,,,2,1,0.35418,0,63,63,63,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Sneeze_B.wav,1,1,OLD,C,,,1,1,0.34299,0,64,64,64,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chime_B.wav,2,3,NEW,C,,,2,1,0.50806,0,65,65,65,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Phone_D.wav,2,3,NEW,C,,,2,1,0.263365,0,66,66,66,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/HairDryer_A.wav,1,1,OLD,C,,,1,1,0.35256,0,67,67,67,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,2,3,NEW,C,,,2,1,0.234865,0,68,68,68,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Dog_F.wav,2,2,SIMILAR,C,,,1,0,0.40555,0,69,69,69,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Donkey.wav,1,1,OLD,C,,,1,1,2.87052,0,70,70,70,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Toilet_B.wav,2,3,NEW,C,,,1,0,1.081555,0,71,71,71,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Writing_A.wav,2,3,NEW,C,,,2,1,0.23016,0,72,72,72,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cello.wav,2,3,NEW,C,,,2,1,3.34108,0,73,73,73,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Crow_A.wav,2,2,SIMILAR,C,,,2,1,0.884455,0,74,74,74,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Hammer_A.wav,1,1,OLD,C,,,1,1,3.191715,0,75,75,75,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cuckoo_A.wav,2,3,NEW,C,,,2,1,0.222835,0,76,76,76,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Buzz.wav,1,1,OLD,C,,,1,1,0.34471,0,77,77,77,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Siren_E.wav,2,3,NEW,C,,,2,1,0.12191,0,78,78,78,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Trumpet_B.wav,1,1,OLD,C,,,2,0,1.235165,0,79,79,79,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Wind_B.wav,2,3,NEW,C,,,2,1,0.261145,0,80,80,80,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cat_A.wav,2,3,NEW,C,,,2,1,1.39761,0,81,81,81,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Phone_E.wav,2,2,SIMILAR,C,,,2,1,1.319075,0,82,82,82,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chomp_A.wav,2,3,NEW,C,,,2,1,0.701715,0,83,83,83,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Elephant_A.wav,2,2,SIMILAR,C,,,2,1,0.2176,0,84,84,84,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cup.wav,2,3,NEW,C,,,2,1,1.17793,0,85,85,85,1,,
,,,,,,,,,,,,,,5eef2ef1485fb3000809324c,2021-03-21_17h09.46.060,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chime_A.wav,2,2,SIMILAR,C,,,1,0,5.868325,0,86,86,86,1,,
