VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
space,6.14369,space,16.964125,1,0,5.08083,0,0,0,4,1,Headphone/t3_1.wav,3,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,0,0.4499,0,1,1,0,1,Headphone/t1_1.wav,1,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0,0.417465,0,2,2,2,1,Headphone/t2_1.wav,2,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1,0.451475,0,3,3,5,1,Headphone/t3_2.wav,3,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,0,0.06919,0,4,4,1,1,Headphone/t1_2.wav,1,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,0,2.900455,0,5,5,3,1,Headphone/t2_2.wav,2,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,space,7.313065,space,8.18666,space,3.065035,1,0,3.78053,0,0,0,0,1,Practice/Seagull_A.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,2,1,0.98326,0,1,1,1,1,Practice/Skid_B.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,1,1,0.82,0,2,2,2,1,Practice/Seagull_A.wav,1,1,OLD,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,2,1,0.73644,0,3,3,3,1,Practice/Gargle_A.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,2,1,0.40042,0,4,4,4,1,Practice/Gargle_B.wav,2,2,SIMILAR,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/CarStart_E.wav,2,3,NEW,C,space,3.030525,2,1,1.066215,0,0,0,0,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Bird_E.wav,2,3,NEW,C,,,2,1,0.73451,0,1,1,1,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Bubbles_A.wav,2,3,NEW,C,,,2,1,0.734255,0,2,2,2,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Horse.wav,2,3,NEW,C,,,2,1,0.51978,0,3,3,3,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,2,3,NEW,C,,,2,1,0.598235,0,4,4,4,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,2,3,NEW,C,,,2,1,0.43753,0,5,5,5,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Growl_G.wav,2,3,NEW,C,,,2,1,0.48621,0,6,6,6,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,2,3,NEW,C,,,2,1,0.466245,0,7,7,7,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Slurp.wav,2,3,NEW,C,,,2,1,0.583885,0,8,8,8,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/CarStart_A.wav,2,2,SIMILAR,C,,,1,0,0.618475,0,9,9,9,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Printer.wav,2,3,NEW,C,,,2,1,0.58439,0,10,10,10,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,2,3,NEW,C,,,2,1,1.61844,0,11,11,11,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,2,3,NEW,C,,,2,1,0.400985,0,12,12,12,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Howl.wav,2,3,NEW,C,,,2,1,0.37254,0,13,13,13,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Goat_B.wav,2,3,NEW,C,,,2,1,0.30988,0,14,14,14,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Horse.wav,1,1,OLD,C,,,1,1,0.34071,0,15,15,15,1,,
,,,,,,,,,,,,,,,2021-03-21_15h03.30.854,GuessTheSound,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,SoundMST/Laugh_A.wav,2,3,NEW,C,,,2,1,0.37769,0,16,16,16,1,,
