VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
space,3.369015,space,5.677695,2,1,1.83172,0,0,0,3,1,Headphone/t2_2.wav,2,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1,0.60448,0,1,1,0,1,Headphone/t1_1.wav,1,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,1,0.26151,0,2,2,1,1,Headphone/t1_2.wav,1,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,1,0.31973,0,3,3,2,1,Headphone/t2_1.wav,2,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1,0.20933,0,4,4,4,1,Headphone/t3_1.wav,3,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,1,0.276185,0,5,5,5,1,Headphone/t3_2.wav,3,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,space,11.70177,space,8.141905,space,3.7641,1,0,0.851505,0,0,0,0,1,Practice/Seagull_A.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,2,1,0.816955,0,1,1,1,1,Practice/Skid_B.wav,2,3,NEW,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,1,1,0.572515,0,2,2,2,1,Practice/Seagull_A.wav,1,1,OLD,Practice,,,,,,,,,,,,
,,,,,,,,,,,,,,,2021-03-20_02h14.49.567,GuessTheSound,2020.2.10,Win32,60,,,,,,,2,1,0.302165,0,3,3,3,1,Practice/Gargle_A.wav,2,3,NEW,Practice,,,,,,,,,,,,
