VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,SoundFile,SoundCorrect,Correct2,SoundType,Trial,StartTast.keys,StartTast.rt,key_resp.keys,key_resp.corr,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Pour_C.wav,2,2,SIMILAR,A,,,2,1,0.87226,0,19,19,19,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Chime_A.wav,2,2,SIMILAR,A,,,1,0,0.54209,0,20,20,20,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Buzz.wav,1,1,OLD,A,,,1,1,0.623895,0,21,21,21,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Writing_C.wav,2,2,SIMILAR,A,,,2,1,0.544515,0,22,22,22,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Mosquito_B.wav,1,1,OLD,A,,,2,0,0.817005,0,23,23,23,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Cough_D.wav,2,3,NEW,A,,,2,1,0.34122,0,24,24,24,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/DialTone.wav,1,1,OLD,A,,,2,0,0.3549,0,25,25,25,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Puff_A.wav,2,3,NEW,A,,,2,1,0.29127,0,26,26,26,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Heartbeat.wav,2,3,NEW,A,,,2,1,0.569885,0,27,27,27,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,2,3,NEW,A,,,2,1,1.320325,0,28,28,28,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Bird_E.wav,2,3,NEW,A,,,2,1,0.42489,0,29,29,29,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Baby_E.wav,2,2,SIMILAR,A,,,2,1,3.88884,0,30,30,30,1,,
,,,,,,,,,,,,,,,2021-03-20_02h14.20.601,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,SoundMST/Faucet_C.wav,2,2,SIMILAR,A,,,2,1,0.599405,0,31,31,31,1,,
